id	label	x	y	cluster	weight<Links>	weight<Total link strength>	weight<Occurrences>	score<Avg. pub. year>
2104	silver	0.0105	-0.2266	14	77	209	12	2014.5833
2105	similar technology	0.6689	0.1622	20	12	58	8	2021.125
2106	simple method	-0.1023	-0.1522	10	29	40	3	2015
2107	simple process	-0.4482	-0.1107	19	28	100	6	2013
2108	simple structure	-0.2392	-0.2696	10	28	53	5	2014
2109	simplification	-0.1742	-0.0673	1	42	65	3	2008
2110	simplified manner	-0.9039	-0.3329	19	24	120	5	2013
2111	single bond	1.085	0.3088	7	41	196	9	2011
2112	single crystal structure	-0.5571	0.2235	15	24	62	3	2020.6667
2113	single crystalline tio2 flake	-0.0415	-0.5262	24	8	24	3	2016.6667
2114	single doping	0.2151	-0.2007	5	15	45	3	2016.3333
2115	single junction solar cell	-1.1329	1.4333	12	32	96	3	2018
2116	single walled carbon nanotube titania	-0.3206	0.6715	5	23	106	5	2017.4
2117	sintering	-0.258	0.0631	17	60	167	9	2009
2118	sio	-0.2848	0.3416	16	7	28	4	2011.25
2119	sio2al2o3zro2	-0.2913	0.3518	16	8	24	3	2010
2120	size	-0.0157	-0.48	33	164	555	31	2012.9355
2121	slurry	-0.144	-0.1517	1	53	96	5	2013
2122	small amount	-0.0647	0.0297	6	60	130	8	2013.75
2123	small molecule	2.6155	-0.626	13	44	1144	52	2019.5577
2124	small molecule hole	0.5451	0.1408	8	8	32	4	2017.5
2125	smaller structure	-0.0762	-1.07	33	37	148	4	2015.75
2126	so3h	1.2366	0.1761	21	27	77	3	2011.3333
2127	sodium	0.4061	0.0206	7	27	32	3	2011
2128	sodium metal electrode	-0.0413	0.5238	8	16	60	4	2018.75
2129	solar battery	-0.261	-0.2296	1	60	80	7	2012.7143
2130	solar battery cell	-0.5791	-0.4974	36	10	30	3	2018.6667
2131	solar battery module	-0.5511	-0.474	36	43	64	5	2017.8
2132	solar cell	-0.0171	-0.1534	1	1227	8064	532	2013.4624
2133	solar cell assembly	-1.0469	0.8177	32	33	89	7	2018.1429
2134	solar cell device	0.1553	-0.02	8	29	36	5	2014.4
2135	solar cell device exhibiting high energy conversion efficiency	-0.2644	0.1748	9	22	55	3	2012.6667
2136	solar cell dye	0.6758	0.1673	20	11	44	6	2020.8333
2137	solar cell efficiency	0.4179	-0.0667	8	43	82	5	2009.6
2138	solar cell electrode	-0.9063	-0.1432	17	12	48	4	2011
2139	solar cell element	-0.7062	-0.1054	26	34	114	7	2016.7143
2140	solar cell layer	-0.2543	-0.1556	14	27	51	5	2014.8
2141	solar cell module	-0.3859	-0.2363	10	280	925	63	2015.1429
2142	solar cell panel	-0.2463	-0.2059	1	40	63	6	2015
2143	solar cell product	-0.2002	0.0977	10	18	48	3	2018
2144	solar cell sheet	-1.1423	0.8363	32	18	66	4	2014.75
2145	solar cell structure	-0.265	-0.0774	10	31	52	5	2014.4
2146	solar cell substrate	-0.1556	-0.0218	24	12	33	3	2012.3333
2147	solar cell system	-0.2154	-0.0106	1	40	57	6	2014.8333
2148	solar cell unit	-0.3647	-0.0776	27	25	49	4	2016.25
2149	solar electricity	-1.6081	-1.3558	15	33	198	6	2013.6667
2150	solar energy	-0.1943	-0.2478	1	114	229	18	2012.2222
2151	solar energy conversion	0.1219	-0.1017	1	25	41	3	2016.6667
2152	solar greenhouse cost	-0.6346	-0.6191	10	10	70	7	2014.4286
2153	solar greenhouse distillation system	-1.6091	-1.3561	15	33	198	6	2013.6667
2154	solar greenhouse structure	-0.6347	-0.6191	10	10	70	7	2014.4286
2155	solar harvester	-0.1887	-0.7751	1	25	99	4	2015.25
2156	solar module	-1.2299	0.6159	43	7	28	4	2022.5
2157	solar panel	-0.51	-0.5163	10	59	142	15	2016
2158	solar radiation	-0.0815	-0.0746	1	59	96	7	2012.1429
2159	solar spectrum	-0.2365	-0.0892	5	25	44	3	2012.3333
2160	solar waste heat	-1.6084	-1.3555	15	33	198	6	2013.6667
2161	solar waste heat co	-1.6091	-1.3557	15	33	198	6	2013.6667
2162	solid electrolyte	0.1493	-0.092	31	100	225	14	2012.8571
2163	solid electrolyte layer	-0.8675	-0.7121	4	25	75	5	2012.2
2164	solid organic electrolyte	0.2336	-0.2153	31	32	96	3	2017
2165	solid polymer electrolyte composition	0.1551	0.154	1	35	50	3	2010.6667
2166	solid state	0.1857	-0.0374	21	24	35	3	2011.6667
2167	solid state dye sensitized solar cell	-0.0254	-0.398	18	119	313	22	2014.2273
2168	solid state electrolyte	-0.2528	0.1037	9	44	119	9	2013
2169	solid state hole transport material	0.1722	-0.1843	14	15	58	4	2016.75
2170	solid state layer	-0.8599	0.2048	39	19	57	3	2012.3333
2171	solid state solar cell	0.3623	0.0408	8	21	35	3	2020.6667
2172	solubility	0.6976	0.2732	35	71	211	12	2011.25
2173	solution	0.0246	0.18	5	342	1228	73	2013.8904
2174	solvent	0.5002	0.138	2	352	1346	82	2013.0976
2175	solvent cleaning	-0.5209	-0.108	19	29	104	6	2012.1667
2176	solvent exfoliated graphene titania	-0.3205	0.6714	5	23	106	5	2017.4
2177	source	-0.0298	-0.0983	5	107	171	13	2014.4615
2178	sp1	1.1009	0.304	7	31	184	8	2010
2179	sp2	1.1007	0.3036	7	31	184	8	2010
2180	sp2 carbon atom	0.0999	0.5358	3	27	107	4	2016
2181	space	-0.6318	-0.2124	20	220	849	50	2012.02
2182	spacer	1.16	0.6148	30	75	524	17	2015.3529
2183	spacer acceptor type molecule	1.4665	0.7965	30	42	160	4	2017
2184	spacer acceptor type portion	1.4256	0.7712	30	45	322	8	2017.875
2185	spacer group	1.1005	0.3038	7	31	184	8	2010
2186	special electrolyte formulation	0.6201	0.152	8	10	52	6	2013.8333
2187	specific bidentate ligand	0.2659	0.636	3	17	47	3	2014.3333
2188	specific formula	0.2391	0.5217	3	31	97	8	2018.25
2189	specific structure	0.5987	0.4266	3	9	19	3	2013.6667
2190	specific substituent r	0.0999	0.5358	3	27	107	4	2016
2191	specific sulfur material	0.8047	-0.5666	29	21	137	7	2014.4286
2192	specific surface area	-0.2263	0.1854	5	95	213	17	2011.5294
2193	specific tridentate ligand	0.2772	0.6064	3	41	106	6	2015
2194	specification	0.3639	0.1304	23	53	166	17	2011.8235
2195	spectral response	0.9272	0.1895	7	16	96	6	2017.1667
2196	spin coating	-0.2013	-0.085	4	47	96	7	2011.8571
2197	spin coating method	-0.2644	0.1748	9	22	55	3	2012.6667
2198	spiro	0.4645	0.1745	23	14	23	3	2019.3333
2199	split electrode	-0.5541	-0.8378	18	17	51	3	2017
2200	spray coater	-0.4552	-0.3038	25	15	44	3	2006.6667
2201	spray coating	-0.4552	-0.304	25	15	44	3	2006.6667
2202	spring	-0.8691	-0.3985	19	34	72	4	2019
2203	sputtering method	-0.3202	0.0063	20	20	51	5	2013
2204	squaraine dye	1.1736	0.0541	34	10	25	4	2020.25
2205	squarylium dye	0.561	0.2686	11	19	61	6	2011.6667
2206	ssdsc	-0.2367	-0.7961	18	45	92	5	2014.4
2207	ssdsc cell	-0.3333	-0.9163	18	23	67	3	2015
2208	ssdsc tandem module	-0.3339	-0.9166	18	23	67	3	2015
2209	stability	0.0295	-0.141	9	140	234	19	2011.9474
2210	stable counter electrode conductive layer	-0.6757	-0.2479	4	17	48	3	2014.3333
2211	stable manner	-0.2956	0.0607	11	26	45	3	2011.3333
2212	stable suspension	-0.7567	0.1345	11	17	51	3	2008.6667
2213	state	-0.163	-0.1341	1	155	314	21	2013.8571
2214	step	-0.1071	-0.1072	6	444	1505	96	2012.7292
2215	step method	-0.7572	0.1349	11	17	51	3	2008.6667
2216	stepwise layering	-1.0287	1.1669	12	31	93	3	2017
2217	stilbene	0.6593	0.1502	20	9	30	4	2021.25
2218	stimulus	-0.087	-0.0746	1	42	61	4	2018.5
2219	storage control	-0.1888	-0.7749	1	25	99	4	2015.25
2220	straight chain	0.487	0.2484	34	36	78	4	2016
2221	strain point	-0.1953	0.009	24	30	89	6	2011.6667
2222	strap	-1.2296	0.6163	43	7	28	4	2022.5
2223	strategy	-1.0848	1.3101	12	61	189	6	2017.5
2224	strength	-0.2151	-0.0285	17	94	173	10	2010
2225	structural formula	0.5903	0.3049	42	39	61	6	2014
2226	structure	-0.0091	0.0143	1	608	2259	163	2013.6503
2227	subject application	-1.1405	0.8358	32	18	53	3	2014.3333
2228	substance	0.2721	0.3127	2	87	179	13	2016.3846
2229	substituent	0.6437	0.3292	2	157	481	25	2015.72
2230	substituent r	0.1003	0.5353	3	27	107	4	2016
2231	substituents r1	0.5996	0.3552	2	25	71	3	2012
2232	substrate	-0.3371	0.0377	43	732	3063	221	2012.3303
2233	substrate member	-0.6164	-0.1265	20	23	75	5	2007.6
2234	substrate surface	-0.4283	-0.3068	25	33	73	6	2010.3333
2235	sulfanyl group	0.6158	0.5279	2	25	75	3	2012.6667
2236	sulfo group	-0.3397	0.2578	6	19	131	7	2016.7143
2237	sulfonic acid	0.5925	0.3276	2	40	105	5	2011
2238	sulfonic acid compound	0.0423	0.4003	28	31	81	5	2008.8
2239	sulfonic acid group	0.5638	0.557	2	102	496	22	2016.5
2240	sulfonic group	0.651	-0.0577	9	15	59	4	2006.75
2241	sulfonyl group	0.9022	0.3669	35	20	60	3	2009.3333
2242	sulfur	0.4144	0.3458	3	52	97	7	2017
2243	sulfur atom	0.7714	-0.4919	29	46	166	9	2014.3333
2244	sulfur material	0.8045	-0.5659	29	21	137	7	2014.4286
2245	sun	-0.3311	-0.2562	1	31	43	4	2015.5
2246	sunlight	0.1184	-0.7267	38	101	242	16	2016.75
2247	supercapacitor	0.1644	-0.067	25	41	98	6	2014.5
2248	supercritical carbon dioxide	0.0235	0.0927	10	26	34	3	2013.3333
2249	supercritical fluid	-0.2561	-0.1722	1	16	31	4	2005.5
2250	superior moisture resistance	0.1061	-0.078	31	13	27	3	2013.6667
2251	superior resistance	-0.5393	0.2485	11	17	66	4	2016.75
2252	support	-0.1627	0.1616	3	115	274	17	2014.8824
2253	support substrate	-0.5317	-0.4649	36	33	55	4	2016.75
2254	support surface	0.3547	-1.0988	38	28	84	3	2011.6667
2255	supporting body	-0.6758	-0.248	4	17	48	3	2014.3333
2256	supporting frame	-0.6351	-0.6192	10	10	70	7	2014.4286
2257	surface	-0.0551	-0.1164	1	701	3319	228	2012.6272
2258	surface area	-0.087	-0.8661	33	68	218	11	2013.0909
2259	surface area s	-0.8216	-0.1251	26	20	89	5	2017.4
2260	surface characteristic	-0.5561	0.2541	11	34	120	7	2014.8571
2261	surface derivatisation	0.6499	-0.5114	37	29	87	3	2012
2262	surface derivatization	0.6499	-0.5105	37	29	87	3	2013.3333
2263	surface effect	-0.2644	0.1748	9	22	55	3	2012.6667
2264	surface functional group	-0.1628	1.361	24	8	23	3	2012
2265	surface stability	-0.2737	0.8443	16	40	117	3	2011.3333
2266	surfactant	0.1827	0.1708	2	75	98	9	2013.3333
2267	suspension	-0.0757	-0.8649	33	81	224	9	2014.2222
2268	swcnt tio2	-0.3204	0.6711	5	23	106	5	2017.4
2269	synthesis	0.3381	-0.6575	38	90	238	17	2012.6471
2270	synthesizing compact nanotube	-0.8441	0.6661	15	4	12	4	2013.25
2271	system	-0.1939	-0.3301	1	300	805	60	2014.6
2272	tail	1.022	0.2583	7	47	192	9	2010.4444
2273	tandem dye sensitized solar cell	-0.1405	0.0171	5	41	53	4	2014.25
2274	tandem module	-0.3338	-0.9165	18	23	67	3	2015
2275	tandem section	-0.3334	-0.9163	18	23	67	3	2015
2276	tape	-1.0957	0.5387	43	24	62	6	2020
2277	target	-0.0583	-0.0424	20	55	81	6	2013.3333
2278	target portion	0.6327	0.6703	2	32	244	8	2013.25
2279	tco	-0.0714	-0.2131	14	118	276	15	2013.9333
2280	td dft	1.4402	0.7792	30	52	482	12	2017.5833
2281	technique	0.8579	0.5836	30	155	824	25	2015.2
2282	techniques	-0.0096	0.0796	5	14	42	3	2012.6667
2283	temperature	0.0875	-0.3537	38	309	777	53	2013.3019
2284	terdentate ligand	0.1002	0.5354	3	27	107	4	2016
2285	term	-0.1988	0.0585	16	88	237	18	2013.5
2286	terminal carbon	1.2364	0.1764	21	27	77	3	2011.3333
2287	terminal part	-0.9302	-0.4201	19	19	57	3	2020.6667
2288	terpyridine compound	0.3629	0.7396	3	28	82	4	2017
2289	tertiary	0.5624	0.1332	8	17	61	7	2013.7143
2290	tetrabutylammonium hydroxide	0.1952	0.7806	3	19	57	3	2012.3333
2291	tetrabutylammonium thiocyanate	0.1952	0.7804	3	19	57	3	2012.3333
2292	tetramethylammonium	1.0796	0.4685	22	51	163	6	2017.3333
2293	therefrom	-0.7077	0.1121	11	25	60	4	2009.75
2294	thereon	-0.1716	0.0193	1	106	233	16	2012.4375
2295	thermal conductivity property	-0.0558	-0.0013	6	13	34	4	2016
2296	thermal expansion coefficient	-0.178	-0.0647	24	36	73	6	2011.5
2297	thermal harvester	-0.1889	-0.775	1	25	99	4	2015.25
2298	thermal resistance	0.8051	-0.5666	29	21	137	7	2014.4286
2299	thermoplastic cellulose resin	-0.8985	-0.7394	4	17	64	4	2013.5
2300	thermoplastic resin	-0.3986	-0.2414	19	48	99	8	2011.875
2301	thickness	-0.3204	0.0617	16	238	752	43	2012.0465
2302	thickness direction	-0.8592	-0.1404	17	22	68	6	2013.5
2303	thin coat interfacial layer	0.6832	0.1323	22	17	84	5	2019
2304	thin film	0.0747	0.1588	23	228	553	33	2013.3939
2305	thin film change	0.0363	0.2513	23	29	87	3	2016.6667
2306	thin film exhibit	0.0366	0.251	23	29	87	3	2016.6667
2307	thin film result	0.0365	0.251	23	29	87	3	2016.6667
2308	thin film solar cell	-0.2211	-0.1662	14	85	203	14	2012.2143
2309	thin glass plate substrate	-0.1767	-0.3798	29	14	54	4	2015.5
2310	thin glass substrate	-0.1767	-0.3803	29	14	54	4	2015.5
2311	thin solar cell	-0.3881	-0.4748	29	14	56	4	2014.5
2312	thinner solar panel	-0.6346	-0.6191	10	10	70	7	2014.4286
2313	thioacetal	-2.2901	1.193	39	19	95	5	2016.8
2314	thioalkoxy group	0.4756	0.5316	2	22	66	3	2021
2315	thiophene	0.3365	0.1348	23	62	186	14	2013.5714
2316	thiophene compound	0.8624	0.3439	35	30	148	7	2010
2317	third conducting layer	-0.5051	0.0512	27	26	117	6	2018.8333
2318	third layer	-0.3588	-0.015	20	23	60	5	2013.4
2319	third porous layer	-0.8125	-0.0025	26	22	66	3	2019.3333
2320	ti component	-0.3226	-0.2569	4	15	45	3	2021.6667
2321	ti inzn o thin film	-0.5393	0.2486	11	17	66	4	2016.75
2322	time	-0.2855	0.371	12	306	857	45	2014.6889
2323	time dependent dft	1.4387	0.78	30	52	482	12	2017.5833
2324	tin	-0.141	-0.2866	14	45	139	9	2016.4444
2325	tin dioxide	0.0781	0.3985	34	30	74	4	2010.25
2326	tin oxide	-0.1821	-0.0284	5	85	134	6	2010.6667
2327	tin oxide electrode	-0.2745	0.8454	16	40	117	3	2011.3333
2328	tio	-0.0358	-0.0472	5	74	83	4	2013.5
2329	tio2	-0.0876	0.078	5	161	424	24	2014.8333
2330	tio2 cell	0.2157	-0.2005	5	15	45	3	2016.3333
2331	tio2 nanotube	-0.0542	0.0704	5	46	79	5	2012.8
2332	tiosub2	-0.3122	-0.018	10	31	52	3	2009.3333
2333	tiosub2 sub	-0.1884	-0.0305	10	37	62	3	2009.3333
2334	titania	-0.2806	0.443	5	65	200	13	2015.7692
2335	titania layer	-0.2936	0.3099	5	17	41	3	2015.3333
2336	titania nanoparticle	-0.49	0.2459	11	27	74	5	2012.6
2337	titania sol	-0.145	0.1432	11	31	43	3	2012.6667
2338	titania solution	-0.3205	0.6714	5	23	106	5	2017.4
2339	titanium	-0.3283	-0.1262	20	97	246	13	2011.2308
2340	titanium alkoxide	-0.1338	0.176	6	56	106	5	2015.8
2341	titanium alloy	-0.3202	-0.0045	10	38	63	3	2009.6667
2342	titanium dioxide	-0.146	-0.0462	5	139	320	19	2012
2343	titanium dioxide nanoparticle	-0.4213	0.1234	11	57	121	9	2014.6667
2344	titanium dioxide nanorod	-0.0491	-0.1716	1	30	47	3	2008.6667
2345	titanium dioxide nanotube	-0.2696	-0.0132	10	28	55	4	2012
2346	titanium dioxide particle	-0.1638	0.1122	5	51	82	5	2010.2
2347	titanium dioxide paste	-0.2082	-0.1772	11	21	42	4	2018
2348	titanium dioxide porous nanowire	-0.5572	0.2235	15	24	62	3	2020.6667
2349	titanium material	-0.386	-0.2133	4	26	105	8	2017.125
2350	titanium metal salt	-0.1501	0.226	6	22	66	3	2017.6667
2351	titanium oxide	-0.121	-0.1747	14	183	461	25	2012.16
2352	titanium oxide electrode	-0.2075	-0.0379	1	51	74	4	2012
2353	titanium oxide film	-0.1147	0.3428	6	33	78	4	2015
2354	titanium oxide fine particle	-0.1909	0.0463	6	69	192	10	2013.4
2355	titanium oxide layer	-0.3429	-0.2166	4	45	129	9	2018.5556
2356	titanium oxide particle	-0.2368	0.1818	6	75	261	13	2015.9231
2357	titanium oxide paste	-0.164	0.0994	6	46	127	6	2016.3333
2358	titanium oxide structure	-0.22	-0.3181	17	17	46	3	2006.6667
2359	titanium precursor	-0.0735	0.1549	11	24	35	3	2013.3333
2360	top	-0.1879	-0.1206	27	67	106	8	2015.125
2361	top surface	-0.3138	0.2004	5	36	66	4	2018.5
2362	total	0.0362	0.251	23	29	87	3	2016.6667
2363	total number	0.3373	0.5023	3	33	86	3	2016.6667
2364	total power	-0.5142	-0.8408	18	27	77	5	2017.6
2365	total process solar energy utilization efficiency	-1.6083	-1.3565	15	33	198	6	2013.6667
2366	total weight	0.0521	-0.4466	6	63	159	11	2011.1818
2367	touch	-0.0505	-0.004	1	40	57	3	2019.3333
2368	touch panel	-0.2855	-0.2874	4	16	48	3	2017.3333
2369	transfer	-0.2056	0.0638	27	74	144	10	2013.6
2370	transfer method	-0.292	0.0313	11	32	50	3	2011
2371	transient absorption	-1.0286	1.167	12	31	93	3	2017
2372	transient photocurrent	-1.1333	1.4337	12	32	96	3	2018
2373	transistor	0.1357	-0.1267	25	63	142	9	2012.2222
2374	transition metal oxide	0.1287	-0.3472	6	35	96	5	2009.2
2375	translucent substrate	-0.6494	-0.248	36	21	31	3	2013
2376	transmission	-0.9587	1.1617	12	58	143	8	2013.25
2377	transmittance	-0.4547	0.1731	11	60	121	8	2015.375
2378	transparency	-0.1184	-0.22	1	80	137	8	2014.75
2379	transparent base	-0.2659	0.0071	28	40	79	4	2007.25
2380	transparent conductive	-0.0576	-0.1258	14	59	69	4	2010.75
2381	transparent conductive film	-0.4068	-0.1636	4	173	1109	68	2011.7794
2382	transparent conductive glass	-0.4084	-0.2166	4	23	83	6	2017.5
2383	transparent conductive layer	-0.2988	-0.1051	1	167	428	28	2011.3929
2384	transparent conductive oxide	-0.0213	-0.1559	4	64	129	9	2011.4444
2385	transparent conductive oxide film	-0.0236	-0.3193	14	16	64	4	2016.25
2386	transparent conductive substrate	-0.3971	-0.293	4	116	363	26	2012.8846
2387	transparent dye sensitized solar cell	-0.812	-0.0028	26	22	66	3	2019.3333
2388	transparent electrode	-0.2698	-0.0177	14	192	422	31	2011.3226
2389	transparent electrode film	-0.6158	-0.1264	20	23	75	5	2007.6
2390	transparent electrode layer	-0.2761	-0.1334	20	54	90	5	2012.4
2391	transparent electrode pattern	-0.3883	-0.1892	14	27	81	3	2008.3333
2392	transparent glass substrate	0.7309	0.3252	30	62	125	4	2013.25
2393	transparent glass vessel	-0.9349	-0.4113	40	18	666	37	2010.973
2394	transparent insulating film	-0.1625	1.3606	24	8	23	3	2012
2395	transparent polymer	-0.1524	-0.243	1	43	88	4	2008.75
2396	transparent portion	-0.8125	-0.0026	26	22	66	3	2019.3333
2397	transparent substrate	-0.2985	-0.0671	10	274	849	53	2011.6415
2398	transversal component	-0.5856	-0.9434	18	22	154	7	2016.5714
2399	transversal position	-0.5485	-0.8479	18	26	80	5	2017
2400	transversal sensor signal	-0.5765	-0.9302	18	28	172	8	2016.5
2401	treatment	-0.1128	0.147	27	166	350	23	2013.1304
2402	treatment solution	-0.3078	-0.2694	4	31	93	6	2019.5
2403	trench	-1.1162	-0.3227	36	33	90	5	2014.4
2404	tridentate ligand	0.4622	0.4684	3	115	443	27	2014.7778
2405	triiodide	-0.0022	0.093	6	17	58	4	2014
2406	trilayer	-1.1336	1.4332	12	32	96	3	2018
2407	trimethylammonium	1.1778	0.5002	22	28	139	5	2019.2
2408	triplet triplet annihilation	-1.1335	1.4337	12	32	96	3	2018
2409	tta uc	-1.1336	1.434	12	32	96	3	2018
2410	tta uc emission	-1.1336	1.4332	12	32	96	3	2018
2411	tube	-0.5999	-0.331	40	68	780	45	2011.1778
2412	tungsten	-0.5259	-0.1148	19	19	89	5	2012.6
2413	turn	0.6555	0.2058	42	23	77	11	2016.0909
2414	type	0.0755	-0.1057	1	263	632	38	2015.0263
2415	type d pi	1.6207	0.6034	7	12	48	4	2015.75
2416	ultraviolet	-0.2036	-0.5285	1	66	178	9	2014.4444
2417	ultraviolet light	-0.3111	-0.189	29	58	127	8	2014.875
2418	underlayer	-0.9643	-0.7434	41	24	96	4	2008.25
2419	uniform	-0.1811	0.0691	10	33	50	3	2013.6667
2420	uniformity	-0.1023	0.0104	6	54	95	7	2010.7143
2421	unique property	-0.0369	-0.0215	1	30	41	3	2010.3333
2422	unit	0.5611	0.0963	30	406	2011	116	2015.7845
2423	unit cell	-0.5954	-0.2482	14	73	245	12	2011.6667
2424	unsubstituted aryl	0.4953	0.3631	42	28	56	4	2014.25
2425	unsubstituted aryl group	0.9506	0.3135	7	20	35	3	2011
2426	unsubstituted heterocyclic group	0.2448	0.4108	34	18	44	4	2012
2427	unsubstituted ring	0.4682	0.4092	3	22	66	3	2014.3333
2428	upconverted state	-1.1333	1.4336	12	32	96	3	2018
2429	upper surface	-0.152	-0.0699	14	66	130	8	2015.625
2430	use	0.6781	-0.0368	13	785	6205	387	2016.0853
2431	use efficiency	0.024	0.3767	28	22	64	3	2011.3333
2432	utilization	-0.2825	-0.4481	17	45	115	6	2011.8333
2433	utilizes energy	-0.9301	-0.42	19	19	57	3	2020.6667
2434	uv light	0.0057	0.2375	34	63	124	7	2012.7143
2435	uv vis spectroscopy	-1.0285	1.1671	12	31	93	3	2017
2436	value	-0.0602	-0.1517	1	85	148	11	2014.8182
2437	vapor	-0.1066	0.1028	1	38	55	4	2011.75
2438	variable	1.0428	0.1192	7	65	264	14	2017.2857
2439	variation	-0.3849	-0.7292	18	84	315	17	2015.4706
2440	variety	-0.0406	0.4501	34	90	242	18	2011
2441	vehicle	-0.2183	0.0402	1	39	68	7	2014.8571
2442	vessel	-0.7728	-0.3297	40	41	720	40	2011.1
2443	vinyl ester	0.0295	-0.4915	6	23	53	3	2012
2444	vinyl ester resin	0.0296	-0.4922	6	23	53	3	2012
2445	vinyl group	0.1446	0.3974	34	34	103	7	2011.2857
2446	viscosity	0.0403	-0.1235	31	110	243	12	2013.8333
2447	visible spectrum	0.2029	-0.0242	6	39	63	3	2009.3333
2448	volatilization	-0.0673	0.13	8	40	71	5	2010.2
2449	voltage	-0.1476	-0.3734	1	137	361	26	2013.4615
2450	voltage detecting section	-0.1671	-0.207	1	28	59	4	2010.5
2451	volume	-0.0689	-0.2132	1	81	149	8	2013
2452	w etc	0.9019	0.3666	35	20	60	3	2009.3333
2453	w thienyl	0.9021	0.367	35	20	60	3	2009.3333
2454	wall	-0.2198	-0.1631	1	93	165	13	2009.9231
2455	warp deformation amount w	-0.3878	-0.4745	29	14	56	4	2014.5
2456	waste	-0.2861	-0.4209	17	39	93	4	2012.5
2457	waste heat	-1.6083	-1.3569	15	33	198	6	2013.6667
2458	water	-0.0766	-0.0918	1	174	399	30	2013.0667
2459	water insoluble organic polymer compound	0.0474	0.4098	28	15	43	3	2008
2460	wavelength	-0.1643	-0.1821	1	229	500	35	2013.2286
2461	wavelength band	-0.3221	-0.0471	1	20	30	3	2014.3333
2462	wavelength conversion encapsulant composition	-0.2532	-0.3461	29	22	66	3	2017
2463	wavelength range	-0.4476	-0.1187	15	57	94	7	2013.2857
2464	wavelength region	-0.2363	-0.2899	29	49	108	6	2016
2465	way	-0.0558	0.1231	23	99	192	11	2014
2466	wd l2	-0.3878	-0.4745	29	14	56	4	2014.5
2467	web process	0.0015	-0.1686	9	11	49	5	2009
2468	weight	-0.1729	-0.0993	6	142	438	25	2013.16
2469	weight average molecular weight	0.3076	0.0115	9	13	27	3	2008.3333
2470	wherein	0.2092	0.5227	3	33	51	3	2010.3333
2471	whole uv visible	0.9273	0.1892	7	16	96	6	2017.1667
2472	wide temperature range	0.2822	0.0153	21	24	50	4	2009.75
2473	width	-0.1226	-0.0368	1	56	103	7	2012.5714
2474	window	-0.1642	-0.0459	1	64	92	6	2016
2475	working electrode	-0.42	-0.0679	27	54	132	10	2013.9
2476	x ray photoelectron spectrum	0.8054	-0.5662	29	21	137	7	2014.4286
2477	z8802	0.2819	-0.0669	6	16	64	4	2011.75
2478	zinc oxide	-0.2312	-0.0148	16	128	310	23	2010.5652
2479	zinc oxide aggregate	-0.2742	0.8449	16	40	117	3	2011.3333
2480	zinc oxide thin film	-0.0709	-0.0606	1	26	40	3	2011.6667
2481	zinc porphyrin	-0.0063	-0.1364	4	35	65	4	2013.75
2482	zmg1g2	0.1002	0.5363	3	27	81	3	2015.6667
2483	zn doped tio2 porous layer	-0.3901	0.1359	5	16	39	3	2012.3333
2484	zno	-0.2479	0.5197	16	70	235	15	2010.2667
2485	zno aggregate	-0.2737	0.8445	16	40	117	3	2011.3333
2486	zno nanowire	-1.1711	-0.3348	36	25	72	3	2015.6667
2487	zro	-0.2845	0.3423	16	7	28	4	2011.25
